id,name,installed_capacity_MW,type,country_code,lat,lon,dam_height_m,volume_Mm3,storage_capacity_MWh,pypsa_id,GEO
225,Bourg les valence BOURG les VALENCE - Bourg Les Valence Hydroelectric Power Station France,180,HROR,FR,44.96128,4.87221,25,,,1584,39761
226,Laxede Laxede Hydroelectric Power Station Sweden - Laxede Hydroelectric Power Station Sweden,207,HDAM,SE,66.2682205,20.8259525,21,15.1,,772,42913
227,Tavanasa kvr,180,HDAM,CH,46.7510368202999,9.04692392803999,,,,2630,
228,TREBINJE - Trebinje I Hydroelectric Power Plant Bosnia and Herzegovina,179,HDAM,BA,42.734001,18.497,123,1082,,,44768
229,Ottensheim wilhering Ottensheim-Wilhering-KW - Ottenheim-Wilhering Hydroelectric Power Plant Austria,179,HROR,AT,48.3165,14.151057,,,,91,45164
230,Rothenbrunnen,179,HDAM,CH,46.76992109795,9.419593243275,,,,2536,
231,"S,EST IIG1",177,HDAM,ES,42.414001,-7.6496,,,,,
232,Hjälta,180,HROR,SE,62.983391,17.866538,,,,2848,
233,Naturno UP_CNTRLNTRNO_11,175,HDAM,IT,46.651148,10.993403,,,,256,
234,Fessenheim FESSENHEIM - Fessenheim Hydroelectric Power Station France,175,HROR,FR,47.91466,7.57067,,,,1614,39778
235,Wien freudenau Freudenau-KW - Freudenau Hydroelectric Power Plant Austria,172,HROR,AT,48.176872,16.481754,,,,64,44777
236,Ligga Ligga G3 - Ligga Hydroelectric Power Station Sweden,175,HDAM,SE,66.80939,19.896293,35,5.4,,4,42917
237,Baixo Sabor Montante - G1,170,HPHS,PT,41.209099,-7.049,123,1095,,,
238,Petajaskoski / Petäjäskoski,169,HDAM,FI,64.360001,24.409,23,115.4,,,
239,Abwinden asten Abwinden-Asten-KW - Abwinden-Asten Hydroelectric Power Plant Austria,168,HROR,AT,48.248186,14.429929,,,,29,45165
240,Koepchenwerk Koepchenwerk - Koepchenwerk II (Herdecke) Pumped Storage Power Plant Germany,165,HPHS,DE,51.41048,7.45313999999999,155,1.533,529,1542,44351
241,Kraftwerk Saeckingen,165,HPHS,DE,47.556999,7.957,,,,,
242,Göschenen göscheneralp,164.8,HDAM,CH,46.6673628552,8.5853141019,155,76,,4937,
243,Mese UP_MESE_1,164.34,HROR,IT,46.304613,9.376503,,,,252,
244,Psw langenprozelten,164,HPHS,DE,50.0531299999999,9.58137,297,1.5,990,1842,
245,Centrale di Bavona,164,HDAM,CH,46.401001,8.551,111,29,,2008,
246,Centrale di RobieiPS,163,HPHS,CH,46.464001,8.546,68,6.7,,,
247,Kembs,162.1,HROR,FR,47.65534,7.51958999999999,,,,5161,
248,Mesochora Hydroelectric Power Plant Greece - Mesochora Hydroelectric Power Plant Greece,162,HDAM,GR,39.4644,21.3042,150,,,,42791
249,Włocławek Wloclawek - Wloclawek Hydroelectric Power Plant Poland,162,HDAM,PL,52.6564,19.1339,24,408,,2992,42469
250,VRUTOK G1 -  Mavrovo Vrutok Hydroelectric Power Plant Macedonia,162,HDAM,MK,41.771,20.84,62,277,,,42708
251,RAMA - Rama Hydroelectric Power Plant Bosnia and Herzegovina,161,HDAM,BA,43.757,17.743,100,466,303,,44770
252,Taio UP_NOCE_1,161,HDAM,IT,46.326132,11.063244,,,,263,
253,Hojum Hojum Hydroelectric Power Plant Sweden - Hojum Hydroelectric Power Plant Sweden,172,HROR,SE,58.2802,12.2785164999999,17,,,770,44339
254,Happurg,160,HPHS,DE,49.48711,11.47441,,,,3237,
255,Bergeforsen Bergeforsen Hydroelectric Power Station Sweden - Bergeforsen Hydroelectric Power Station Sweden,160,HROR,SE,62.5193564999999,17.3850874999999,36,,,768,46251
256,Los Peares,159,HDAM,ES,42.465,-7.724,100.8,182,50000,,
257,Castelo bode Castelo Bode - G1 - Castelo do Bode Hydroelectric Power Plant Portugal,159,HDAM,PT,39.5429,-8.3188,115,902.5,159500,2922,43550
258,Saint chamas SAINT CHAMAS - Saint Chamas Hydroelectric Power Station France,159,HDAM,FR,43.52741,5.07342,,,,1593,39735
259,Orfeus bulgeria HPP_ORFEUS_PUMP - Orfeus Pumped Storage Hydroelectric Power Plant Bulgeria,157.96178343949,HDAM,BG,41.9404,24.27,65.8,226.12,,3147,42186
260,Żydowo ZydowoPS - Zydowo Pumped Storage Hydroelectric Power Plant Poland,157,HPHS,PL,54.0216713,16.7385445,,,670,1554,42470
261,Marckolsheim MARCKOLSHEIM - Marckolsheim Hydroelectric Power Station France,156.2,HROR,FR,48.15371,7.5898,22,18.148,,1655,39808
262,Caderousse CADEROUSSE - Caderousse Hydroelectric Power Station France,156,HROR,FR,44.09606,4.72329,25,47.5,,1591,39825
263,Ottmarsheim OTTMARSHEIM - Ottmarsheim Hydroelectric Power Station France,156,HROR,FR,47.77399,7.52246,,,,1670,39779
264,Sällsjö,160,HDAM,SE,64.7506673477997,20.9527945518493,194,700,,3752,
265,Midskog Vermunt Hydroelectric Power Plant Austria - Midskog Hydroelectric Power Plant Sweden,155,HDAM,SE,63.2411585,15.2339025,27,53,,773,46239
266,Kembs,155,HROR,CH,47.6549559528999,7.51941590623,,,,5160,
267,Ilarionas ILARIONAS - Ilarionas Hydroelectric Power Plant Greece,154,HDAM,GR,40.0966,21.8039,130,520,72000,3000,42790
268,Kembs KEMBS - Kembs Hydroelectric Power Station France,153.7,HROR,FR,47.655,7.52,27,13,,2944,39780
269,Sloy SLOY SLOY-1 - Loch Sloy Hydroelectric Power Plant UK,152.5,HDAM,GB,56.261512,-4.763588,56,35.679,,182,44140
270,Rhinau RHINAU - Rhinau Hydroelectric Power Station France,152,HROR,FR,48.28412,7.67728,18,20,,1679,39809
271,Forsmo Forsmo Hydroelectric Power Plant Sweden - Forsmo Hydroelectric Power Plant Sweden,155,HDAM,SE,63.266912,17.204441,25,4.8,,769,46238
272,SEDRUN,151,HDAM,CH,46.639999,8.761,,,,2581,
273,Mareges MAREGES - Mareges Hydroelectric Power Station France,150,HROR,FR,45.39171,2.36446,90,47,,1656,39738
274,SUGAG1 - Sugag (Tau) Hydroelectric Power Station Romania,150,HDAM,RO,45.776001,23.653999,78,21,,,40981
275,Waldshut,150,HPHS,DE,47.61777,8.1926,160,1.35,480,1852,
276,Stratos,150,HDAM,GR,38.676,21.3233,26,80,1000,2979,42800
277,Pont ventoux,150,HPHS,IT,45.141299,6.962786,,,540,208,
278,Hackren,152,HDAM,SE,63.197917,13.50875,67,700,,,
279,Ramsele,150,HROR,SE,63.541981,16.45496,,,,2871,
280,Hpp galceag GALC1,148.7,HDAM,RO,45.5879,23.6279,,,,2933,40985
281,Strasbourg STRASBOURG - Strasbourg Hydroelectric Power Station France,147.8,HROR,FR,48.52561,7.79456,22,30,,1697,39811
282,Rheinkraftwerk iffezheim Rheinkraftwerk Iffezheim,146,HROR,DE,48.83135,8.11216,,,,1871,
283,Saussaz SAUSSAZ,145.4,HROR,FR,45.20992,6.47663,,,,1896,
284,Dragan remeti Dragan (Remeti) Hydroelectric Power Station Romania - Dragan (Remeti) Hydroelectric Power Station Romania,144.140127388535,HDAM,RO,46.7889,22.7156,,,,3170,40986
285,Sondrio UP_SONDRIO_1,144,HROR,IT,46.286138,10.265884,,,,261,
286,Schärding neuhaus,96,HROR,AT,48.4355526,13.44094485,,,,533,
287,Seitakorva,144,HDAM,FI,66.314003,27.190001,25,1100,,,
288,Plate taille PLATE TAILLE T - Plate Taille Hydroelectric Pumped Storage Project Belgeium,143.5,HPHS,BE,50.1857528,4.3823302,70,68.4,,832,41971
289,Slapy republic Slapy Hydroelectric Power Plant Czech Republic - Slapy Hydroelectric Power Plant Czech Republic,142.165605095541,HDAM,CZ,49.82354,14.434501,70,269.3,,3196,42359
290,Beaucaire VALLABREGUES - Beaucaire Hydroelectric Power Station France,141.975466840574,HROR,FR,43.824,4.644,,,,3022,39762
291,Saint esteve SAINT ESTEVE - Saint Esteve-Janson Hydroelectric Power Station France,141,HDAM,FR,43.69049,5.38489,,,,1610,39736
292,Nuova biaschina,141,HROR,CH,46.3649512107,8.92878536776999,,,,2424,
293,Gerstheim GERSTHEIM - Gerstheim Hydroelectric Power Station France,140.5,HROR,FR,48.40385,7.72775,21,25,,1623,39807
294,Vogelgrun VOGELGRUN - Vogelgrun Hydroelectric Power Station France,140.5,HROR,FR,48.0203,7.57393,,,,1909,
295,Baix logis neuf BAIX LOGIS NEUF - Logis Neuf Hydroelectric Power Station France,140,HROR,FR,44.67605,4.78827,22,40,,1574,39759
296,Waldeck I Pumped Storage Power Plant Germany - Waldeck I Pumped Storage Power Plant Germany,140,HPHS,DE,51.166,9.0461,296,0.736,461,,44355
297,Torrão Torrao - G1 - Torrao Hydroelectric Power Plant Portugal,140,HPHS,PT,41.097355,-8.261137,,,980,2895,43573
298,Akkats Akkats Hydroelectric Power Station Sweden - Akkats Hydroelectric Power Station Sweden,149.044585987261,HDAM,SE,66.6313945,19.8198109999999,21,42,,775,42919
299,Hölleforsen,140,HDAM,SE,62.950833,16.667778,41,0.8,,782,
300,Lasele,140,HDAM,SE,63.5554079999999,16.8403049999999,25,4.1,,784,
301,Feldsee Kraftwerk Feldsee - Feldsee Pumped Storage Power Plant Austria,140,HPHS,AT,46.9985746,13.0418733,,1.65,,2896,45204
302,"S,FIORANO_GENERAZIONE - San Fiorano Pumped Storage Power Plant Italy",140,HDAM,IT,46.043999,10.349,,22.8,,,
303,VOGELGRUN - Vogelgrun Hydroelectric Power Station France,140,HROR,FR,48.02,7.574,,,,,5953
304,Fionnay mauvoisin,140,HDAM,CH,46.0304047252,7.30795254991,,,,2157,
305,Tierfehd umwälzwerk,140,HPHS,CH,46.8787500802,8.98513704227,,,,1845,
306,Curbans CURBANS - Curbans Hydroelectric Power Station France,139,HDAM,FR,44.42078,6.02016,23,1.2,,1601,39714
307,Provvidenza UP_PROVVIDEN_1,139,HPHS,IT,42.511133,13.410606,,217,147200,214,
308,Pumpspeicherwerk rönkhausen Rönkhausen Pumped Storage Power Plant Germany - Rönkhausen Pumped Storage Power Plant Germany,138,HPHS,DE,51.22475,7.99281,265,1,590,1562,44354
309,Hpp ruieni RUIE1 - Ruieni Hydroelectric Power Station Romania,137.7,HDAM,RO,45.426,22.4757,125,96,,2974,40984
310,Hourat Hourat Hydroelectric Power Station France - Hourat Hydroelectric Power Station France,137.229299363057,HDAM,FR,43.075,-0.42,,,,3090,39801
311,Gargnano UP_GARGNANO_1,137.2,HPHS,IT,45.703881,10.686097,,,,219,
312,Rosone UP_ROSONE_1,135,HDAM,IT,45.435348,7.418466,,,,258,
313,Kvistforsen,140,HROR,SE,64.744883,20.863433,23,4,,783,
314,Etzelwerk,135,HPHS,CH,47.1941128968,8.81291517067,,,,1834,
315,Morasco,133,HDAM,IT,46.376886,8.425713,64,26,,3608,
316,"TANES GR,1 GENERAC,",133,HPHS,ES,43.221001,-5.428,,,,,
317,Taivalkoski,133,HDAM,FI,65.931,24.714001,25,50,,,
318,Verzasca gordola GORDOLA - Verzasca Hydroelectric Power Plant Switzerland,132.5,HDAM,CH,46.1942167756,8.84910111686,,,,1754,45219
319,Sainte croix,132.3,HDAM,FR,43.73687,6.13423,95,767,,1683,39712
320,Moforsen Hydroelectric Power Station Sweden - Moforsen Hydroelectric Power Station Sweden,135,HROR,SE,63.36827,16.98765,35,2.1,,,46237
321,Fratel Fratel - G1 - Fratel Hydroelectric Power Plant Portugal,132,HROR,PT,39.5428,-7.8029,,,,2930,43572
322,Montpezat MONTPEZAT,131.8,HDAM,FR,44.69026,4.27215,,,,1885,
323,Stadsforsen,132,HDAM,SE,62.990118,16.65472,22,3.9,,786,
324,Torrejon,130.36,HPHS,ES,39.835871,-5.989523,,,,227,
325,Laval cere & Laval de Cere  1 & 2 Hydroelectric Power Station France - Laval de Cere  1 & 2 Hydroelectric Power Station France,130.318471337579,HDAM,FR,44.953,1.95,,,,3114,39799
326,Plastiras PLASTIRAS - Plastira Hydroelectric Power Plant Greece,130,HDAM,GR,39.2361,21.7462,83,400,392000,2962,42795
327,Vargfors Vargfors Hydroelectric Power Station Sweden - Vargfors Hydroelectric Power Station Sweden,131,HDAM,SE,65.0222165,19.682859,45,14.1,,774,46255
328,Cedegolo,130,HROR,IT,46.243788,10.457249,,,,233,
329,Valpelline UP_VALPELLIN_1,130,HDAM,IT,45.825196,7.333163,962,105.48,,268,
330,Korsselbränna,130,HROR,SE,64.4674469999999,15.532646,20,7.5,,785,
331,FRIEIRA,130,HDAM,ES,42.155998,-8.193,,,,,
332,Passau ingling,86,HROR,AT,48.5534887,13.43444355,,,,699,
333,Pyhäkoski,129,HDAM,FI,64.85,26.1,,,,,
334,HE Vrla 1-4,128.6,HDAM,RS,42.707709,22.318567,,,198000,,
335,Stalon Stalon G1 - Stalon Hydroelectric Power Station Sweden,130,HDAM,SE,64.945753,15.827496,199,665,,10,46247
336,SOUTELO 1,128,HDAM,ES,42.246487,-7.167071,,,,,
337,Avise UP_AVISE_1,126.5,HDAM,IT,45.700913,7.193059,972,2.345,,230,
338,Peshtera HPP_PESHTERA - Peshtera Hydroelectric Power Plant Bulgaria,126.369426751592,HDAM,BG,42.0135,24.2579,,302.3,,3155,42190
339,Avignon AVIGNON VILLENEUVE - Avignon  Hydroelectric Power Station France,126,HROR,FR,43.97606,4.81721,27,34,,1572,39823
340,Entracque rovina UP_ETQ_ROVINA_1 - Entracque Chiotas-Piastra Pumped Storage Power Plant Italy,125,HPHS,IT,44.22573,7.39012,598,,2000,15,45433
341,Höljes Holjes Hydroelectric Power Station Sweden - Holjes Hydroelectric Power Station Sweden,128,HDAM,SE,60.9509664999999,12.545216,80,269.4,,2743,46243
342,Vilarinho furnas Vilarinho Furnas - G1 - Vilarinho das Furnas Hydroelectric Power Plant Portugal,125,HPHS,PT,41.763285,-8.20976499999999,,69.7,137900,2909,43548
343,Egglfing,124.4,HROR,DE,48.3202287,13.31740725,,,,4615,
344,Randens RANDENS,124.2,HROR,FR,45.52711,6.31996,,,,1894,
345,Tanes,124.17,HPHS,ES,43.221202,-5.427926,,,,218,
346,Walchensee,124,HDAM,DE,47.6313539999999,11.337054,200,1.324,,2709,
347,HPP_MOMINA_KLISU - Momina Klisura Hydroelectric Power Station Bulgaria,124,HDAM,BG,42.216999,23.966999,254,10.9194260761073,,3135,42176
348,COFRENTES HYDRO,124,HDAM,ES,39.247002,-1.094,,,,,
349,Combe d'avrieux COMBE DAVRIEUX 1 - Aussois + Combe d'Avrieux Hydroelectric Power Station France,123,HDAM,FR,45.21348,6.72053,50,3.94,,1571,39818
350,Amsteg,122.45,HROR,CH,46.7667596543,8.67292336359,,,,1972,
351,Lötschen,122,HROR,CH,46.3197285464999,7.74427490433,,,,2348,
352,CORNATEL 1,122,HDAM,ES,42.471001,-6.813,,,,,
353,Cardano UP_CARDANO_1,121,HROR,IT,46.494973,11.395485,,,,232,
354,Ryburg schwörstadt,120.35,HROR,CH,47.58686194055,7.83370777036,,,,2545,
355,Malta oberstufe Malta-Oberstufe-KW - Malta Oberstufe Pumped Storage Power Plant Austria,120,HDAM,AT,47.065944,13.353102,200,200,588300,1544,44814
356,Schwarzach Kaprun-Schwarzach-KW - Schwarzach Hydroelectric Power Plant Austria,120,HDAM,AT,47.315375,13.1387859999999,138.7,1.8,,108,45559
357,Lana UP_LANA_1,120,HROR,IT,46.6073775,11.1613274,,,,246,
358,Isola serafini,120,HROR,IT,45.089969,9.93657,,,,3501,
359,Haeusern,120,HPHS,DE,47.755001,8.188,,,,1839,
360,Tabescan_2,120,HDAM,ES,42.646,1.26,,,,,
361,Geesthacht,119.1,HPHS,DE,53.42605,10.3359,80,3.6,640,1836,
362,Couesque COUESQUE - Couesque Hydroelectric Power Station France,119,HROR,FR,44.69609,2.58555,70,56,,1599,39721
363,Lipno republic Lipno Hydroelectric Power Plant Czech Republic - Lipno Hydroelectric Power Plant Czech Republic,118.471337579617,HDAM,CZ,48.6333,14.2375,42,306,,3121,42358
364,Isolato spluga ISOLATO SPLUGA,117.6,HDAM,IT,46.443064,9.334613,,,,281,
365,Riva garda nuovo,117,HPHS,IT,45.883103,10.837735,,,,215,
366,Crestuma Crestuma - G1 - Crestuma-Lever Hydroelectric Power Plant Portugal,117,HROR,PT,41.0716,-8.486,,,,2925,43543
367,TIKVES G1 - Tikves Hydroelectric Power Plant Macedonia,116,HDAM,MK,41.404999,21.936001,113.5,309.6,,,42706
368,"Saint guillerme SAINT GUILLERME - St, Guillerme Hydroelectric Power Station France",116,HDAM,FR,45.03048,6.07914,136,51,,1628,39788
369,Platanovrysi PLATANOVRYSI - Platanovrisi Hydroelectric Power Plant Greece,116,HDAM,GR,41.3355,24.4621,95,57,11000,2963,42796
370,Formin HE Formin 1 - Formin Hydroelectric Poqwer Plant Slovenia,116,HROR,SI,46.40251,16.0337399999999,49,,,1617,44865
371,Hermillon HERMILLON,115.6,HROR,FR,45.28424,6.35799,,,,1868,
372,Hpp bradisoru BRAD - Bradisor Hydroelectric Power Station Romania,114.8,HDAM,RO,45.3549,24.1053,,39,,2919,40979
373,Zlatoličje Zlatolicje Hydroelectric Poqwer Plant Slovenia - Zlatolicje Hydroelectric Poqwer Plant Slovenia,114,HROR,SI,46.44793,15.7869299999999,54,4.6,,1716,44864
374,Älvkarleby Alvkarleby Hydroelectric Power Plant Sweden - Alvkarleby Hydroelectric Power Plant Sweden,125,HDAM,SE,60.5636805,17.44205,,,,766,44239
375,GRABOVICA - Grabovica Hydroelectric Power Plant Bosnia and Herzegovina,114,HDAM,BA,43.587002,17.719,,,,,44771
376,Cavergno,114,HDAM,CH,46.3536410924,8.59532353346,,,,2077,
377,Windisch,113.07,HROR,CH,48.0851484154,8.65043467053,,,,6486,
378,KWO Produktion - Handeck 1 Hydroelectric Power Plant Switzerland,113,HDAM,CH,46.638,8.305,35,13,,,45440
379,Capriati UP_CAPRIATI_1,113,HPHS,IT,41.476824,14.128279,,,,207,
380,Olden,116,HDAM,SE,63.74985,13.54035,261,178,,,
381,Gabriel galan,110.4,HPHS,ES,40.221274,-6.133104,168.8,911,,221,
382,CASTRO II - Castro Hydroelectric Power Plant Spain,110,HDAM,ES,41.575401,-6.1872,55,27,,,
383,BOCAC - Bocac Hydroelectric Power Plant Bosnia and Herzegovina,110,HDAM,BA,44.507999,17.162001,66,42.9,,,44772
384,Montorio UP_MONTORIO_1,110,HROR,IT,42.6612893,13.6983524,,,,254,
385,Torbole UP_TORBOLE_1,110,HROR,IT,45.882608,10.882742,,,,266,
386,Järpströmmen,114,HDAM,SE,63.344498,13.4603049999999,16,505,,2783,
387,Kraftwerk Witznau,110,HPHS,DE,47.688,8.252,,,,,
388,LSV Harjavallan vesivoimalaitos,110,HROR,FI,61.3375,22.113611,,,,,
389,Pirttikoski,110,HDAM,FI,66.339996,27.155001,,,,,
390,Pied borne PIED DE BORNE - Pied-de-Borne Hydroelectric Power Station France,109.4,HDAM,FR,44.47198,3.98867,57,6.7,,1673,39800
391,Ering,73,HROR,AT,48.29207045,13.1589383,,,,627,
392,Sablons PEAGE DE ROUSSILLON - Sablons Hydroelectric Power Station France,108.171784259485,HROR,FR,45.3069999999999,4.797,,,,3180,39792
393,Cabril Cabril - G1 - Cabril Hydroelectric Power Plant Portugal,108,HDAM,PT,39.91727,-8.13243999999999,132,615,339300,2920,43549
394,Asomata ASOMATA - Asomata Hydroelectric Power Plant Greece,108,HDAM,GR,40.4744,22.2439,52,3,1000,2916,42789
395,CANELLES,108,HDAM,ES,41.958,0.634,49,679,289000,,
396,Oschenik innerfragant Innerfragant Pumped Storage Power Plant Austria - Innerfragant Pumped Storage Power Plant Austria,108,HPHS,AT,47.1374819,12.3273397,110,30,,2902,45205
397,Krokströmmen Krokstrommen Hydroelectric Power Plant Sweden - Krokstrommen Hydroelectric Power Plant Sweden,113,HROR,SE,63.5322,17.2946,,,,2746,45670
398,Hpp_kardzhali,106,HDAM,BG,41.6334,25.34,93,540,,2938,42192
399,KW Laufenburg,106,HROR,AT,47.662998,13.607,,,,,
400,Isohaara,106,HDAM,FI,65.797083,24.549583,24,80,,,
401,Nämforsen Namforsen Hydroelectric Power Station Sweden - Namforsen Hydroelectric Power Station Sweden,113,HDAM,SE,64.0448895,17.6922204999999,22,,,767,46250
402,PSW Geesthacht PSS A,105,HPHS,DE,53.418999,10.394,,,,,
403,Hpp tismana TISM - Tismana (Motru) Hydroelectric Power Station Romania,104.8,HDAM,RO,45.0444,22.9472,48,4.8,,2983,40982
404,Bistrica Hydroelectric Power Plant Serbia - Bistrica Hydroelectric Power Plant Serbia,104,HDAM,RS,43.5223,19.742,43,7.6,,,44127
405,Aston ASTON - Aston Hydroelectric Power Station France,104,HROR,FR,42.77668,1.67671,37,0.8,,1570,39716
406,HPP_IVAILOVGRAD 1/2/3 - Ivaylovgrad Hydroelectric Power Plant Bulgaria,104,HDAM,BG,41.584,26.108,52,157,,3092,42194
407,Torpshammar,110,HDAM,SE,62.472822,16.325252,26,2.5,,787,
408,Passy PASSY,104,HROR,FR,45.91642,6.72592,,,,1890,
409,Centrale di Cavergno,104,HDAM,CH,46.349998,8.6,,,,,
410,St etienne cantales ST ETIENNE CANTALES - Saint Etienne Cantales Hydroelectric Power Station France,103.3,HDAM,FR,44.94516,2.21906,69,133,,1611,39739
411,Tuggen,105,HDAM,SE,64.479423,18.878073,27,10.8,,788,
412,Verbois Verbois Hydroelectric Power Plant Switzerland - Verbois Hydroelectric Power Plant Switzerland,102.8,HROR,CH,46.1913941292,6.02735734063,,,,1793,45459
413,CIJARA 1,102,HDAM,ES,39.373001,-5.016,46,1505,296000,,
414,Olivone,102,HDAM,CH,46.5396795136,8.94911144856,,,,2434,
415,Rheinfelden,101.8,HROR,CH,47.5688531592,7.8129757269,,,,1931,
416,Seled glorenza SELED GLORENZA,101.6,HDAM,IT,46.6879187,10.5465492,,,,242,
417,Mucone,101.44,HDAM,IT,39.476646,16.290828,,,,255,
418,Kaunohe Kauno KHE------HA1 - Kaunas Hydroelectric Power Plant Lithuania,101,HDAM,LT,54.87414,24,37,462,,2940,42162
419,Valajaskoski,101,HDAM,FI,66.424004,25.540001,21,100,,,
420,Olidan Olidan Hydroelectric Power Plant Sweden - Olidan Hydroelectric Power Plant Sweden,104,HROR,SE,58.275,12.2726,20,,,779,44340
421,Braunau simbach,100,HROR,AT,48.244957,13.0075,,,,603,
422,Umluspen,100,HDAM,SE,65.095,17.101667,24,1101,,823,
423,Järnvägsforsen,100,HDAM,SE,62.3833333,17.3166667,86.6,192,,882,
424,Kraftwerk außerfragant Kraftwerk Ausserfragant,100,HDAM,AT,46.9380556,13.1097221999999,,,,3271,
425,Birsfelden,100,HROR,CH,47.5598609367,7.62636460556,,,,2020,
426,Glendoe Hydro GLNDO-1,100,HDAM,GB,57.132999,-4.683,632,8,,,
427,Castasegna,100,HDAM,CH,46.3360981055,9.51543700775,,,,2073,
428,Centrale di Verbano,100,HDAM,CH,46.175999,8.684,,,,,
429,Grundfors,100,HDAM,SE,64.9687,17.54421,30,14.4,,798,
430,Bastusel Bastusel G1 - Bastusel Hydroelectric Power Plant Sweden,100,HDAM,SE,65.403606,18.673154,30,29.7,,0,46253
431,Kraftwerksgruppe pfreimd,99,HPHS,DE,49.53002,12.28481,,,,1848,
432,Langbjörn Langbjorn Hydroelectric Power Plant Sweden - Langbjorn Hydroelectric Power Plant Sweden,99.3630573248407,HDAM,SE,63.6366334999999,16.7869399999999,32,4,,777,46240
433,Cogolo,98,HROR,IT,46.362907,10.672964,,,,3366,
434,Montahut Montahut Hydroelectric Power Station France - Montahut Hydroelectric Power Station France,97.7388535031847,HDAM,FR,43.571,2.94,,,,3136,39820
435,Zvornik Hydroelectric Power Plant Serbia - Zvornik Hydroelectric Power Plant Serbia,96,HROR,RS,44.3679,19.1067,,,,,44124
436,Nentilla Nentilla Hydroelectric Power Station France - Nentilla Hydroelectric Power Station France,95.764331210191,HDAM,FR,42.772,2.213,,,,3142,39719
437,Boazzo,95,HDAM,IT,45.947196,10.62107,,,,3561,
438,Varazdin Varazdin - Varazdin Hydroelectric Power Plant Croatia Croatia,94,HDAM,HR,46.3479,16.2684,21.9,2.8,,3216,44828
439,Portillon le Portillon (Le) Hydroelectric Power Station France - Portillon (Le) Hydroelectric Power Station France,93.7898089171974,HDAM,FR,42.733,0.552999999999999,,,,3163,39766
440,Mikšová Miskova Hydroelectric Power Plant Slovakia - Miskova Hydroelectric Power Plant Slovakia,93.6,HROR,SK,49.19271,18.50829,,,,1821,42643
441,Ackersand,93.6,HROR,CH,46.2400050685,7.874575927845,,,,1945,
442,Ossauskoski,93,HDAM,FI,66.155998,25.125,24,49.5,,,
443,Montamara,92.42,HPHS,ES,42.673534,1.23513799999999,,,,224,
444,Hospitalet l' Hospitalet (L') Hydroelectric Power Station France - Hospitalet (L') Hydroelectric Power Station France,92.1114649681528,HDAM,FR,42.588,1.797,,,,3109,39806
445,Leitzach,92,HROR,DE,47.873938,11.8709899999999,,,,1843,
446,Vernayaz cff,92,HDAM,CH,46.1332077915,7.03598337006999,,,,2686,
